id_animal,data_obito,motivo_obito,morreu_fora_do_abrigo,eutanasiado,morto_ao_chegar
55600,None,Falecimento sob Cuidados,0,0,0
55601,None,Falecimento sob Cuidados,0,0,0
55602,None,Falecimento sob Cuidados,0,0,0
55604,None,Falecimento sob Cuidados,0,0,0
55610,None,Falecimento sob Cuidados,0,0,0
55611,None,Falecimento sob Cuidados,0,0,0
55612,None,Falecimento sob Cuidados,0,0,0
55613,None,Falecimento sob Cuidados,0,0,0
55616,None,Falecimento sob Cuidados,0,0,0
55617,None,Falecimento sob Cuidados,0,0,0
55618,None,Falecimento sob Cuidados,0,0,0
55619,None,Falecimento sob Cuidados,0,0,0
55619,None,Falecimento sob Cuidados,0,0,0
55622,None,Falecimento sob Cuidados,0,0,0
55623,None,Falecimento sob Cuidados,0,0,0
55624,None,Falecimento sob Cuidados,0,0,0
55625,None,Falecimento sob Cuidados,0,0,0
55625,None,Falecimento sob Cuidados,0,0,0
55626,None,Falecimento sob Cuidados,0,0,0
55627,None,Falecimento sob Cuidados,0,0,0
55631,None,Falecimento sob Cuidados,0,0,0
55633,None,Falecimento sob Cuidados,0,0,0
55634,None,Falecimento sob Cuidados,0,0,0
55635,None,Falecimento sob Cuidados,0,0,0
55637,None,Falecimento sob Cuidados,0,0,0
55639,2017-04-27 00:00:00,Solicitacao do Tutor,0,1,0
55640,None,Falecimento sob Cuidados,0,0,0
55640,None,Falecimento sob Cuidados,0,0,0
55640,None,Falecimento sob Cuidados,0,0,0
55641,None,Falecimento sob Cuidados,0,0,0
55642,None,Falecimento sob Cuidados,0,0,0
55643,None,Falecimento sob Cuidados,0,0,0
55644,2017-06-30 00:00:00,Temperamento / Comportamento,0,1,0
55645,None,Falecimento sob Cuidados,0,0,0
55647,None,Falecimento sob Cuidados,0,0,0
55647,None,Falecimento sob Cuidados,0,0,0
55648,None,Falecimento sob Cuidados,0,0,0
55649,None,Falecimento sob Cuidados,0,0,0
55651,None,Falecimento sob Cuidados,0,0,0
55652,None,Falecimento sob Cuidados,0,0,0
55653,None,Falecimento sob Cuidados,0,0,0
55654,None,Falecimento sob Cuidados,0,0,0
55655,None,Ordem Judicial / Determinacao Legal,0,0,0
55656,None,Ordem Judicial / Determinacao Legal,0,0,0
55657,None,Ordem Judicial / Determinacao Legal,0,0,0
55658,None,Falecimento sob Cuidados,0,0,0
55658,None,Falecimento sob Cuidados,0,0,0
55659,None,Falecimento sob Cuidados,0,0,0
55659,None,Falecimento sob Cuidados,0,0,0
55660,None,Falecimento sob Cuidados,0,0,0
55660,None,Falecimento sob Cuidados,0,0,0
55661,None,Falecimento sob Cuidados,0,0,0
55661,None,Falecimento sob Cuidados,0,0,0
55662,None,Falecimento sob Cuidados,0,0,0
55662,None,Falecimento sob Cuidados,0,0,0
55663,2017-05-15 00:00:00,Motivo Medico,0,0,0
55664,None,Ordem Judicial / Determinacao Legal,0,0,0
55669,None,Ordem Judicial / Determinacao Legal,0,0,0
55669,None,Ordem Judicial / Determinacao Legal,0,0,0
55670,None,Ordem Judicial / Determinacao Legal,0,0,0
55671,None,Ordem Judicial / Determinacao Legal,0,0,0
55673,None,Ordem Judicial / Determinacao Legal,0,0,0
55673,None,Ordem Judicial / Determinacao Legal,0,0,0
55674,None,Ordem Judicial / Determinacao Legal,0,0,0
55676,None,Ordem Judicial / Determinacao Legal,0,0,0
55679,None,Ordem Judicial / Determinacao Legal,0,0,0
55680,None,Ordem Judicial / Determinacao Legal,0,0,0
55681,None,Ordem Judicial / Determinacao Legal,0,0,0
55682,None,Ordem Judicial / Determinacao Legal,0,0,0
55683,None,Ordem Judicial / Determinacao Legal,0,0,0
55684,None,Ordem Judicial / Determinacao Legal,0,0,0
55687,None,Ordem Judicial / Determinacao Legal,0,0,0
55688,None,Ordem Judicial / Determinacao Legal,0,0,0
55688,None,Ordem Judicial / Determinacao Legal,0,0,0
55689,None,Ordem Judicial / Determinacao Legal,0,0,0
55690,None,Ordem Judicial / Determinacao Legal,0,0,0
55691,None,Ordem Judicial / Determinacao Legal,0,0,0
55692,None,Ordem Judicial / Determinacao Legal,0,0,0
55693,None,Ordem Judicial / Determinacao Legal,0,0,0
55694,None,Ordem Judicial / Determinacao Legal,0,0,0
55696,None,Ordem Judicial / Determinacao Legal,0,0,0
55696,None,Ordem Judicial / Determinacao Legal,0,0,0
55697,None,Ordem Judicial / Determinacao Legal,0,0,0
55698,None,Ordem Judicial / Determinacao Legal,0,0,0
55700,None,Ordem Judicial / Determinacao Legal,0,0,0
55701,None,Ordem Judicial / Determinacao Legal,0,0,0
55701,None,Ordem Judicial / Determinacao Legal,0,0,0
55702,None,Ordem Judicial / Determinacao Legal,0,0,0
55703,None,Ordem Judicial / Determinacao Legal,0,0,0
55704,None,Ordem Judicial / Determinacao Legal,0,0,0
55704,None,Ordem Judicial / Determinacao Legal,0,0,0
55705,None,Ordem Judicial / Determinacao Legal,0,0,0
55706,None,Ordem Judicial / Determinacao Legal,0,0,0
55707,None,Ordem Judicial / Determinacao Legal,0,0,0
55707,None,Ordem Judicial / Determinacao Legal,0,0,0
55708,None,Ordem Judicial / Determinacao Legal,0,0,0
55709,None,Ordem Judicial / Determinacao Legal,0,0,0
55709,None,Ordem Judicial / Determinacao Legal,0,0,0
55710,None,Ordem Judicial / Determinacao Legal,0,0,0
55711,None,Ordem Judicial / Determinacao Legal,0,0,0
55712,None,Ordem Judicial / Determinacao Legal,0,0,0
55715,None,Ordem Judicial / Determinacao Legal,0,0,0
55716,None,Ordem Judicial / Determinacao Legal,0,0,0
55717,None,Ordem Judicial / Determinacao Legal,0,0,0
55718,None,Ordem Judicial / Determinacao Legal,0,0,0
55720,None,Ordem Judicial / Determinacao Legal,0,0,0
55721,None,Ordem Judicial / Determinacao Legal,0,0,0
55724,None,Ordem Judicial / Determinacao Legal,0,0,0
55724,None,Ordem Judicial / Determinacao Legal,0,0,0
55725,None,Ordem Judicial / Determinacao Legal,0,0,0
55727,None,Ordem Judicial / Determinacao Legal,0,0,0
55727,None,Ordem Judicial / Determinacao Legal,0,0,0
55728,None,Temperamento / Comportamento,0,1,0
55730,None,Ordem Judicial / Determinacao Legal,0,0,0
55731,None,Ordem Judicial / Determinacao Legal,0,0,0
55732,None,Ordem Judicial / Determinacao Legal,0,0,0
55733,None,Ordem Judicial / Determinacao Legal,0,0,0
55733,None,Ordem Judicial / Determinacao Legal,0,0,0
55734,None,Ordem Judicial / Determinacao Legal,0,0,0
55735,None,Ordem Judicial / Determinacao Legal,0,0,0
55736,None,Ordem Judicial / Determinacao Legal,0,0,0
55740,None,Ordem Judicial / Determinacao Legal,0,0,0
55741,None,Ordem Judicial / Determinacao Legal,0,0,0
55742,2017-06-03 00:00:00,Intratavel / Ingerenciavel,0,1,0
55742,2017-06-03 00:00:00,Intratavel / Ingerenciavel,0,1,0
55743,2017-06-03 00:00:00,Intratavel / Ingerenciavel,0,1,0
55743,2017-06-03 00:00:00,Intratavel / Ingerenciavel,0,1,0
55744,None,Ordem Judicial / Determinacao Legal,0,0,0
55746,None,Ordem Judicial / Determinacao Legal,0,0,0
55748,None,Ordem Judicial / Determinacao Legal,0,0,0
55749,2017-05-19 00:00:00,Eutanasia Recomendada pelo Veterinario,0,1,0
55750,None,Ordem Judicial / Determinacao Legal,0,0,0
55750,None,Ordem Judicial / Determinacao Legal,0,0,0
55751,None,Ordem Judicial / Determinacao Legal,0,0,0
55751,None,Ordem Judicial / Determinacao Legal,0,0,0
55752,None,Ordem Judicial / Determinacao Legal,0,0,0
55753,None,Ordem Judicial / Determinacao Legal,0,0,0
55753,None,Ordem Judicial / Determinacao Legal,0,0,0
55754,None,Ordem Judicial / Determinacao Legal,0,0,0
55754,None,Ordem Judicial / Determinacao Legal,0,0,0
55755,None,Ordem Judicial / Determinacao Legal,0,0,0
55755,None,Ordem Judicial / Determinacao Legal,0,0,0
55755,None,Ordem Judicial / Determinacao Legal,0,0,0
55756,None,Ordem Judicial / Determinacao Legal,0,0,0
55756,None,Ordem Judicial / Determinacao Legal,0,0,0
55758,None,Ordem Judicial / Determinacao Legal,0,0,0
55759,None,Ordem Judicial / Determinacao Legal,0,0,0
55759,None,Ordem Judicial / Determinacao Legal,0,0,0
55760,None,Ordem Judicial / Determinacao Legal,0,0,0
55761,None,Ordem Judicial / Determinacao Legal,0,0,0
55762,None,Ordem Judicial / Determinacao Legal,0,0,0
55764,None,Ordem Judicial / Determinacao Legal,0,0,0
55765,None,Ordem Judicial / Determinacao Legal,0,0,0
55765,None,Ordem Judicial / Determinacao Legal,0,0,0
55766,None,Ordem Judicial / Determinacao Legal,0,0,0
55768,None,Ordem Judicial / Determinacao Legal,0,0,0
55769,None,Ordem Judicial / Determinacao Legal,0,0,0
55769,None,Ordem Judicial / Determinacao Legal,0,0,0
55770,None,Ordem Judicial / Determinacao Legal,0,0,0
55770,None,Ordem Judicial / Determinacao Legal,0,0,0
55771,None,Ordem Judicial / Determinacao Legal,0,0,0
55771,None,Ordem Judicial / Determinacao Legal,0,0,0
55772,None,Ordem Judicial / Determinacao Legal,0,0,0
55772,None,Ordem Judicial / Determinacao Legal,0,0,0
55772,None,Ordem Judicial / Determinacao Legal,0,0,0
55772,None,Ordem Judicial / Determinacao Legal,0,0,0
55773,None,Ordem Judicial / Determinacao Legal,0,0,0
55774,2017-06-12 00:00:00,Intratavel / Ingerenciavel,0,1,0
55775,None,Ordem Judicial / Determinacao Legal,0,0,0
55775,None,Ordem Judicial / Determinacao Legal,0,0,0
55776,None,Ordem Judicial / Determinacao Legal,0,0,0
55776,None,Ordem Judicial / Determinacao Legal,0,0,0
55778,None,Ordem Judicial / Determinacao Legal,0,0,0
55778,None,Ordem Judicial / Determinacao Legal,0,0,0
55780,None,Ordem Judicial / Determinacao Legal,0,0,0
55780,None,Ordem Judicial / Determinacao Legal,0,0,0
55780,None,Ordem Judicial / Determinacao Legal,0,0,0
55780,None,Ordem Judicial / Determinacao Legal,0,0,0
55780,None,Ordem Judicial / Determinacao Legal,0,0,0
55781,None,Ordem Judicial / Determinacao Legal,0,0,0
55781,None,Ordem Judicial / Determinacao Legal,0,0,0
55781,None,Ordem Judicial / Determinacao Legal,0,0,0
55781,None,Ordem Judicial / Determinacao Legal,0,0,0
55781,None,Ordem Judicial / Determinacao Legal,0,0,0
55782,None,Ordem Judicial / Determinacao Legal,0,0,0
55782,None,Ordem Judicial / Determinacao Legal,0,0,0
55783,None,Ordem Judicial / Determinacao Legal,0,0,0
55783,None,Ordem Judicial / Determinacao Legal,0,0,0
55783,None,Ordem Judicial / Determinacao Legal,0,0,0
55784,None,Ordem Judicial / Determinacao Legal,0,0,0
55784,None,Ordem Judicial / Determinacao Legal,0,0,0
55785,None,Ordem Judicial / Determinacao Legal,0,0,0
55785,None,Ordem Judicial / Determinacao Legal,0,0,0
55786,None,Ordem Judicial / Determinacao Legal,0,0,0
55786,None,Ordem Judicial / Determinacao Legal,0,0,0
55787,None,Ordem Judicial / Determinacao Legal,0,0,0
55787,None,Ordem Judicial / Determinacao Legal,0,0,0
55787,None,Ordem Judicial / Determinacao Legal,0,0,0
55787,None,Ordem Judicial / Determinacao Legal,0,0,0
55788,None,Ordem Judicial / Determinacao Legal,0,0,0
55789,None,Ordem Judicial / Determinacao Legal,0,0,0
55789,None,Ordem Judicial / Determinacao Legal,0,0,0
55790,None,Ordem Judicial / Determinacao Legal,0,0,0
55791,2019-07-31 00:00:00,Intratavel / Ingerenciavel,0,1,0
55794,None,Ordem Judicial / Determinacao Legal,0,0,0
55795,None,Ordem Judicial / Determinacao Legal,0,0,0
55796,None,Ordem Judicial / Determinacao Legal,0,0,0
55797,None,Ordem Judicial / Determinacao Legal,0,0,0
55797,None,Ordem Judicial / Determinacao Legal,0,0,0
55799,None,Ordem Judicial / Determinacao Legal,0,0,0
55800,None,Ordem Judicial / Determinacao Legal,0,0,0
55800,None,Ordem Judicial / Determinacao Legal,0,0,0
55800,None,Ordem Judicial / Determinacao Legal,0,0,0
55801,None,Ordem Judicial / Determinacao Legal,0,0,0
55804,None,Ordem Judicial / Determinacao Legal,0,0,0
55805,None,Ordem Judicial / Determinacao Legal,0,0,0
55806,None,Ordem Judicial / Determinacao Legal,0,0,0
55807,None,Ordem Judicial / Determinacao Legal,0,0,0
55808,None,Ordem Judicial / Determinacao Legal,0,0,0
55811,None,Ordem Judicial / Determinacao Legal,0,0,0
55811,None,Ordem Judicial / Determinacao Legal,0,0,0
55812,None,Ordem Judicial / Determinacao Legal,0,0,0
55813,None,Ordem Judicial / Determinacao Legal,0,0,0
55814,None,Ordem Judicial / Determinacao Legal,0,0,0
55815,None,Ordem Judicial / Determinacao Legal,0,0,0
55816,None,Ordem Judicial / Determinacao Legal,0,0,0
55816,None,Ordem Judicial / Determinacao Legal,0,0,0
55817,2017-06-15 00:00:00,Falecimento sob Cuidados,0,0,0
55819,None,Ordem Judicial / Determinacao Legal,0,0,0
55819,None,Ordem Judicial / Determinacao Legal,0,0,0
55820,None,Ordem Judicial / Determinacao Legal,0,0,0
55820,None,Ordem Judicial / Determinacao Legal,0,0,0
55821,None,Ordem Judicial / Determinacao Legal,0,0,0
55823,None,Ordem Judicial / Determinacao Legal,0,0,0
55823,None,Ordem Judicial / Determinacao Legal,0,0,0
55824,None,Ordem Judicial / Determinacao Legal,0,0,0
55824,None,Ordem Judicial / Determinacao Legal,0,0,0
55825,None,Ordem Judicial / Determinacao Legal,0,0,0
55825,None,Ordem Judicial / Determinacao Legal,0,0,0
55827,2017-06-15 00:00:00,Intratavel / Ingerenciavel,0,1,0
55829,None,Ordem Judicial / Determinacao Legal,0,0,0
55830,None,Ordem Judicial / Determinacao Legal,0,0,0
55830,None,Ordem Judicial / Determinacao Legal,0,0,0
55831,None,Ordem Judicial / Determinacao Legal,0,0,0
55832,None,Ordem Judicial / Determinacao Legal,0,0,0
55833,None,Ordem Judicial / Determinacao Legal,0,0,0
55836,2017-05-24 00:00:00,Falecimento sob Cuidados,0,0,0
55840,None,Ordem Judicial / Determinacao Legal,0,0,0
55841,None,Ordem Judicial / Determinacao Legal,0,0,0
55842,None,Ordem Judicial / Determinacao Legal,0,0,0
55844,2017-08-21 00:00:00,Mordida,0,1,0
55845,None,Ordem Judicial / Determinacao Legal,0,0,0
55846,None,Ordem Judicial / Determinacao Legal,0,0,0
55850,None,Ordem Judicial / Determinacao Legal,0,0,0
55850,None,Ordem Judicial / Determinacao Legal,0,0,0
55852,None,Ordem Judicial / Determinacao Legal,0,0,0
55854,None,Ordem Judicial / Determinacao Legal,0,0,0
55856,None,Ordem Judicial / Determinacao Legal,0,0,0
55857,None,Ordem Judicial / Determinacao Legal,0,0,0
55859,None,Ordem Judicial / Determinacao Legal,0,0,0
55862,None,Ordem Judicial / Determinacao Legal,0,0,0
55863,None,Ordem Judicial / Determinacao Legal,0,0,0
55865,None,Ordem Judicial / Determinacao Legal,0,0,0
55865,None,Ordem Judicial / Determinacao Legal,0,0,0
55866,None,Ordem Judicial / Determinacao Legal,0,0,0
55867,None,Ordem Judicial / Determinacao Legal,0,0,0
55868,None,Ordem Judicial / Determinacao Legal,0,0,0
55869,None,Ordem Judicial / Determinacao Legal,0,0,0
55869,None,Ordem Judicial / Determinacao Legal,0,0,0
55870,None,Ordem Judicial / Determinacao Legal,0,0,0
55871,None,Ordem Judicial / Determinacao Legal,0,0,0
55872,None,Ordem Judicial / Determinacao Legal,0,0,0
55874,None,Ordem Judicial / Determinacao Legal,0,0,0
55875,None,Ordem Judicial / Determinacao Legal,0,0,0
55875,None,Ordem Judicial / Determinacao Legal,0,0,0
55876,None,Ordem Judicial / Determinacao Legal,0,0,0
55877,None,Ordem Judicial / Determinacao Legal,0,0,0
55878,None,Ordem Judicial / Determinacao Legal,0,0,0
55880,None,Ordem Judicial / Determinacao Legal,0,0,0
55880,None,Ordem Judicial / Determinacao Legal,0,0,0
55881,None,Ordem Judicial / Determinacao Legal,0,0,0
55881,None,Ordem Judicial / Determinacao Legal,0,0,0
55882,2017-06-10 00:00:00,Falecimento sob Cuidados,0,0,0
55884,None,Ordem Judicial / Determinacao Legal,0,0,0
55886,None,Ordem Judicial / Determinacao Legal,0,0,0
55887,None,Ordem Judicial / Determinacao Legal,0,0,0
55888,None,Ordem Judicial / Determinacao Legal,0,0,0
55889,None,Ordem Judicial / Determinacao Legal,0,0,0
55889,None,Ordem Judicial / Determinacao Legal,0,0,0
55889,None,Ordem Judicial / Determinacao Legal,0,0,0
55892,None,Ordem Judicial / Determinacao Legal,0,0,0
55893,None,Ordem Judicial / Determinacao Legal,0,0,0
55894,None,Ordem Judicial / Determinacao Legal,0,0,0
55895,None,Ordem Judicial / Determinacao Legal,0,0,0
55896,None,Ordem Judicial / Determinacao Legal,0,0,0
55897,None,Ordem Judicial / Determinacao Legal,0,0,0
55898,None,Ordem Judicial / Determinacao Legal,0,0,0
55899,None,Ordem Judicial / Determinacao Legal,0,0,0
55900,None,Ordem Judicial / Determinacao Legal,0,0,0
55901,None,Ordem Judicial / Determinacao Legal,0,0,0
55902,None,Ordem Judicial / Determinacao Legal,0,0,0
55903,None,Ordem Judicial / Determinacao Legal,0,0,0
55907,None,Ordem Judicial / Determinacao Legal,0,0,0
55908,2017-06-04 00:00:00,Falecimento sob Cuidados,0,0,0
55909,2017-06-01 00:00:00,Falecimento sob Cuidados,0,0,0
55910,None,Ordem Judicial / Determinacao Legal,0,0,0
55910,None,Ordem Judicial / Determinacao Legal,0,0,0
55911,None,Ordem Judicial / Determinacao Legal,0,0,0
55911,None,Ordem Judicial / Determinacao Legal,0,0,0
55912,None,Ordem Judicial / Determinacao Legal,0,0,0
55912,None,Ordem Judicial / Determinacao Legal,0,0,0
55914,None,Ordem Judicial / Determinacao Legal,0,0,0
55914,None,Ordem Judicial / Determinacao Legal,0,0,0
55914,None,Ordem Judicial / Determinacao Legal,0,0,0
55915,None,Ordem Judicial / Determinacao Legal,0,0,0
55915,None,Ordem Judicial / Determinacao Legal,0,0,0
55916,None,Ordem Judicial / Determinacao Legal,0,0,0
55916,None,Ordem Judicial / Determinacao Legal,0,0,0
55917,2017-08-12 00:00:00,Eutanasia Recomendada pelo Veterinario,0,1,0
55917,2017-08-12 00:00:00,Eutanasia Recomendada pelo Veterinario,0,1,0
55918,None,Ordem Judicial / Determinacao Legal,0,0,0
55918,None,Ordem Judicial / Determinacao Legal,0,0,0
55920,None,Ordem Judicial / Determinacao Legal,0,0,0
55921,None,Ordem Judicial / Determinacao Legal,0,0,0
55923,None,Ordem Judicial / Determinacao Legal,0,0,0
55923,None,Ordem Judicial / Determinacao Legal,0,0,0
55924,None,Ordem Judicial / Determinacao Legal,0,0,0
55924,None,Ordem Judicial / Determinacao Legal,0,0,0
55925,None,Ordem Judicial / Determinacao Legal,0,0,0
55926,None,Ordem Judicial / Determinacao Legal,0,0,0
55927,None,Ordem Judicial / Determinacao Legal,0,0,0
55930,None,Ordem Judicial / Determinacao Legal,0,0,0
55930,None,Ordem Judicial / Determinacao Legal,0,0,0
55930,None,Ordem Judicial / Determinacao Legal,0,0,0
55930,None,Ordem Judicial / Determinacao Legal,0,0,0
55931,None,Ordem Judicial / Determinacao Legal,0,0,0
55932,None,Ordem Judicial / Determinacao Legal,0,0,0
55932,None,Ordem Judicial / Determinacao Legal,0,0,0
55933,None,Ordem Judicial / Determinacao Legal,0,0,0
55935,None,Ordem Judicial / Determinacao Legal,0,0,0
55935,None,Ordem Judicial / Determinacao Legal,0,0,0
55936,None,Ordem Judicial / Determinacao Legal,0,0,0
55936,None,Ordem Judicial / Determinacao Legal,0,0,0
55937,2017-06-24 00:00:00,Motivo Medico,0,1,0
55938,None,Ordem Judicial / Determinacao Legal,0,0,0
55939,None,Ordem Judicial / Determinacao Legal,0,0,0
55940,None,Ordem Judicial / Determinacao Legal,0,0,0
55942,None,Ordem Judicial / Determinacao Legal,0,0,0
55943,None,Ordem Judicial / Determinacao Legal,0,0,0
55944,None,Ordem Judicial / Determinacao Legal,0,0,0
55946,None,Ordem Judicial / Determinacao Legal,0,0,0
55946,None,Ordem Judicial / Determinacao Legal,0,0,0
55946,None,Ordem Judicial / Determinacao Legal,0,0,0
55947,None,Ordem Judicial / Determinacao Legal,0,0,0
55948,None,Ordem Judicial / Determinacao Legal,0,0,0
55949,None,Ordem Judicial / Determinacao Legal,0,0,0
55951,None,Ordem Judicial / Determinacao Legal,0,0,0
55951,None,Ordem Judicial / Determinacao Legal,0,0,0
55952,None,Ordem Judicial / Determinacao Legal,0,0,0
55952,None,Ordem Judicial / Determinacao Legal,0,0,0
55953,None,Ordem Judicial / Determinacao Legal,0,0,0
55953,None,Ordem Judicial / Determinacao Legal,0,0,0
55954,None,Ordem Judicial / Determinacao Legal,0,0,0
55954,None,Ordem Judicial / Determinacao Legal,0,0,0
55955,None,Ordem Judicial / Determinacao Legal,0,0,0
55956,None,Ordem Judicial / Determinacao Legal,0,0,0
55958,None,Ordem Judicial / Determinacao Legal,0,0,0
55958,None,Ordem Judicial / Determinacao Legal,0,0,0
55959,None,Ordem Judicial / Determinacao Legal,0,0,0
55960,None,Ordem Judicial / Determinacao Legal,0,0,0
55961,None,Ordem Judicial / Determinacao Legal,0,0,0
55961,None,Ordem Judicial / Determinacao Legal,0,0,0
55963,None,Ordem Judicial / Determinacao Legal,0,0,0
55963,None,Ordem Judicial / Determinacao Legal,0,0,0
55963,None,Ordem Judicial / Determinacao Legal,0,0,0
55964,None,Ordem Judicial / Determinacao Legal,0,0,0
55964,None,Ordem Judicial / Determinacao Legal,0,0,0
55965,2017-06-06 00:00:00,Falecimento sob Cuidados,0,0,0
55967,None,Ordem Judicial / Determinacao Legal,0,0,0
55968,None,Ordem Judicial / Determinacao Legal,0,0,0
55969,None,Ordem Judicial / Determinacao Legal,0,0,0
55969,None,Ordem Judicial / Determinacao Legal,0,0,0
55970,None,Ordem Judicial / Determinacao Legal,0,0,0
55971,None,Ordem Judicial / Determinacao Legal,0,0,0
55972,None,Ordem Judicial / Determinacao Legal,0,0,0
55975,None,Ordem Judicial / Determinacao Legal,0,0,0
55976,None,Ordem Judicial / Determinacao Legal,0,0,0
55978,None,Ordem Judicial / Determinacao Legal,0,0,0
55979,None,Ordem Judicial / Determinacao Legal,0,0,0
55980,None,Ordem Judicial / Determinacao Legal,0,0,0
55981,None,Ordem Judicial / Determinacao Legal,0,0,0
55984,None,Ordem Judicial / Determinacao Legal,0,0,0
55984,None,Ordem Judicial / Determinacao Legal,0,0,0
55986,None,Ordem Judicial / Determinacao Legal,0,0,0
55988,None,Ordem Judicial / Determinacao Legal,0,0,0
55989,None,Ordem Judicial / Determinacao Legal,0,0,0
55991,None,Ordem Judicial / Determinacao Legal,0,0,0
55992,None,Ordem Judicial / Determinacao Legal,0,0,0
55993,None,Ordem Judicial / Determinacao Legal,0,0,0
55994,None,Ordem Judicial / Determinacao Legal,0,0,0
55996,None,Ordem Judicial / Determinacao Legal,0,0,0
55998,None,Ordem Judicial / Determinacao Legal,0,0,0
55998,None,Ordem Judicial / Determinacao Legal,0,0,0
56002,2019-03-21 00:00:00,Intratavel / Ingerenciavel,0,1,0
56003,None,Ordem Judicial / Determinacao Legal,0,0,0
56005,None,Ordem Judicial / Determinacao Legal,0,0,0
56007,2017-10-14 00:00:00,Mordida,0,1,0
56009,None,Ordem Judicial / Determinacao Legal,0,0,0
