id_animal,data_entrada,motivo_entrada,transferencia,codigo_abrigo,localizacao,data_movimentacao,tipo_movimentacao,adocao_teste,data_retorno,motivo_retorno
47751,2017-03-27 00:00:00,Abandonado,0,D17031758,Cães Adotaveis,2017-03-29 00:00:00,Lar Temporario,0.0,2017-04-21 00:00:00,Animal Errante
47751,2017-03-27 00:00:00,Abandonado,0,D17031758,Cães Adotaveis,2017-04-22 00:00:00,Lar Temporario,0.0,2017-05-05 00:00:00,Animal Errante
47751,2017-03-27 00:00:00,Abandonado,0,D17031758,Cães Adotaveis,2017-05-09 00:00:00,Adocao,0.0,None,Animal Errante
47752,2017-03-27 00:00:00,Abandonado,0,D17031759,Cães Adotaveis,2017-03-29 00:00:00,Lar Temporario,0.0,2017-04-21 00:00:00,Animal Errante
47752,2017-03-27 00:00:00,Abandonado,0,D17031759,Cães Adotaveis,2017-04-22 00:00:00,Lar Temporario,0.0,2017-05-10 00:00:00,Animal Errante
47752,2017-03-27 00:00:00,Abandonado,0,D17031759,Cães Adotaveis,2017-05-16 00:00:00,Adocao,0.0,None,Animal Errante
47753,2017-03-27 00:00:00,Abandonado,0,D17031760,Sala de Caes D,2017-03-29 00:00:00,Lar Temporario,0.0,2017-04-21 00:00:00,Animal Errante
47753,2017-03-27 00:00:00,Abandonado,0,D17031760,Sala de Caes D,2017-04-22 00:00:00,Lar Temporario,0.0,2017-05-10 00:00:00,Animal Errante
47753,2017-03-27 00:00:00,Abandonado,0,D17031760,Sala de Caes D,2017-05-10 00:00:00,Adocao,0.0,2018-07-17 00:00:00,Mudança
47753,2017-03-27 00:00:00,Abandonado,0,D17031760,Sala de Caes D,2018-07-23 00:00:00,Adocao,0.0,None,Animal Errante
47754,2017-03-27 00:00:00,Abandonado,0,D17031761,Cães Adotaveis,2017-03-29 00:00:00,Lar Temporario,0.0,2017-05-05 00:00:00,Animal Errante
47754,2017-03-27 00:00:00,Abandonado,0,D17031761,Cães Adotaveis,2017-05-10 00:00:00,Adocao,0.0,None,Animal Errante
47755,2017-03-27 00:00:00,Abandonado,0,D17031762,Cães Adotaveis,2017-03-29 00:00:00,Lar Temporario,0.0,2017-04-21 00:00:00,Animal Errante
47755,2017-03-27 00:00:00,Abandonado,0,D17031762,Cães Adotaveis,2017-04-22 00:00:00,Lar Temporario,0.0,2017-05-10 00:00:00,Animal Errante
47755,2017-03-27 00:00:00,Abandonado,0,D17031762,Cães Adotaveis,2017-05-12 00:00:00,Adocao,0.0,None,Animal Errante
47756,2017-03-27 00:00:00,Abandonado,0,D17031763,Cães Adotaveis,2017-03-29 00:00:00,Lar Temporario,0.0,2017-04-21 00:00:00,Animal Errante
47756,2017-03-27 00:00:00,Abandonado,0,D17031763,Cães Adotaveis,2017-04-21 00:00:00,Lar Temporario,0.0,2017-05-05 00:00:00,Animal Errante
47756,2017-03-27 00:00:00,Abandonado,0,D17031763,Cães Adotaveis,2017-05-09 00:00:00,Adocao,0.0,None,Animal Errante
47757,2017-03-27 00:00:00,Abandonado,0,D17031764,Cães Adotaveis,2017-03-29 00:00:00,Lar Temporario,0.0,2017-05-05 00:00:00,Animal Errante
47757,2017-03-27 00:00:00,Abandonado,0,D17031764,Cães Adotaveis,2017-05-09 00:00:00,Adocao,0.0,None,Animal Errante
47759,2017-03-27 00:00:00,Animal Errante,0,D17031766,"Caes Errantes, Alfa",2017-04-22 00:00:00,Lar Temporario,0.0,2017-05-30 00:00:00,Animal Errante
47759,2017-03-27 00:00:00,Animal Errante,0,D17031766,"Caes Errantes, Alfa",2017-07-16 00:00:00,Adocao,0.0,None,Animal Errante
47760,2017-03-27 00:00:00,Abandonado,0,D17031767,Cães Adotaveis,2017-04-02 00:00:00,Adocao,0.0,None,Animal Errante
47762,2017-03-27 00:00:00,Abandonado,0,D17031769,"Cuidados Especiais, Caes",2017-05-19 00:00:00,Adocao,0.0,None,Animal Errante
47763,2017-03-28 00:00:00,Abandonado,0,C17031770,"Gatos Adotaveis, Colonia Média",2017-04-08 00:00:00,Adocao,0.0,None,Animal Errante
47764,2017-03-28 00:00:00,Abandonado,0,D17031771,Cães Adotaveis,2017-04-29 00:00:00,Adocao,0.0,None,Animal Errante
47765,2017-03-28 00:00:00,Abandonado,0,D17031772,"Caes Errantes, Beta",2017-04-19 00:00:00,Transferencia,0.0,None,Animal Errante
47766,2017-03-28 00:00:00,Abandonado,0,D17031773,"Caes Errantes, Beta",2017-05-03 00:00:00,Adocao,0.0,2017-05-15 00:00:00,Mudança
47766,2017-03-28 00:00:00,Abandonado,0,D17031773,"Caes Errantes, Beta",2017-05-25 00:00:00,Adocao,0.0,None,Animal Errante
47767,2017-03-28 00:00:00,Abandonado,0,C17031774,Gatos Errantes,2017-04-07 00:00:00,Adocao,0.0,None,Animal Errante
47768,2017-03-28 00:00:00,Abandonado,0,C17031775,Gatos Errantes,2017-04-02 00:00:00,Adocao,0.0,None,Animal Errante
47769,2017-03-28 00:00:00,Abandonado,0,D17031776,Cães Adotaveis,2017-04-04 00:00:00,Adocao,0.0,None,Animal Errante
47770,2017-03-28 00:00:00,Abandonado,0,D17031777,Cães Adotaveis,2017-04-04 00:00:00,Adocao,0.0,2017-05-02 00:00:00,Animal Errante
47770,2017-03-28 00:00:00,Abandonado,0,D17031777,Cães Adotaveis,2017-05-07 00:00:00,Adocao,0.0,None,Animal Errante
47771,2017-03-28 00:00:00,Abandonado,0,D17031778,Cães Adotaveis,2017-04-01 00:00:00,Adocao,0.0,2017-04-06 00:00:00,Incompativel com Estilo de Vida do Tutor
47771,2017-03-28 00:00:00,Abandonado,0,D17031778,Cães Adotaveis,2017-04-10 00:00:00,Adocao,0.0,None,Animal Errante
55297,2017-03-31 12:28:00,Tutor Faleceu,0,C1703003,"Gatos Adotaveis, Colonia Grande",2017-04-07 00:00:00,Adocao,0.0,2017-05-22 00:00:00,Alergias
55297,2017-03-31 12:28:00,Tutor Faleceu,0,C1703003,"Gatos Adotaveis, Colonia Grande",2017-06-20 00:00:00,Adocao,0.0,2017-07-19 00:00:00,Incapacidade Financeira
55297,2017-03-31 12:28:00,Tutor Faleceu,0,C1703003,"Gatos Adotaveis, Colonia Grande",2017-08-13 00:00:00,Adocao,0.0,None,Animal Errante
55298,2017-03-31 13:03:28,Animal Errante,0,C1703005,"Gatos Adotaveis, Canis",2017-04-12 00:00:00,Adocao,0.0,None,Animal Errante
55299,2017-03-31 13:23:20,Animal Errante,0,C17031780,"Gatos Adotaveis, Colonia Grande",2017-04-07 00:00:00,Lar Temporario,0.0,2017-04-21 00:00:00,Animal Errante
55299,2017-03-31 13:23:20,Animal Errante,0,C17031780,"Gatos Adotaveis, Colonia Grande",2017-04-25 00:00:00,Lar Temporario,0.0,2017-06-06 00:00:00,Animal Errante
55299,2017-03-31 13:23:20,Animal Errante,0,C17031780,"Gatos Adotaveis, Colonia Grande",2017-07-07 00:00:00,Adocao,0.0,None,Animal Errante
55300,2017-03-31 13:46:11,Captura / Castracao / Soltura (TNR),0,C1703006,"Gatos Adotaveis, Colonia de Vidro",2017-04-07 00:00:00,Adocao,0.0,None,Animal Errante
55301,2017-03-31 13:53:24,Animal Errante,0,C1703007,"Gatos Adotaveis, Canis",2017-04-07 00:00:00,Adocao,0.0,2018-02-27 00:00:00,Separacao / Divorcio
55301,2017-03-31 13:53:24,Animal Errante,0,C1703007,"Gatos Adotaveis, Canis",2018-03-02 00:00:00,Adocao,0.0,2018-12-28 00:00:00,Incompativel com Outros Animais
55301,2017-03-31 13:53:24,Animal Errante,0,C1703007,"Gatos Adotaveis, Canis",2019-01-08 00:00:00,Adocao,0.0,None,Animal Errante
55302,2017-03-29 13:54:17,Incapacidade Financeira,0,D1703001,"Caes Errantes, Alfa",2017-03-29 00:00:00,Lar Temporario,0.0,2017-04-11 00:00:00,Animal Errante
55302,2017-03-29 13:54:17,Incapacidade Financeira,0,D1703001,"Caes Errantes, Alfa",2017-04-15 00:00:00,Lar Temporario,0.0,2017-04-21 00:00:00,Animal Errante
55302,2017-03-29 13:54:17,Incapacidade Financeira,0,D1703001,"Caes Errantes, Alfa",2017-04-22 00:00:00,Lar Temporario,0.0,2017-04-22 00:00:00,Animal Errante
55302,2017-03-29 13:54:17,Incapacidade Financeira,0,D1703001,"Caes Errantes, Alfa",2017-04-28 00:00:00,Adocao,0.0,None,Animal Errante
55303,2017-03-31 13:56:27,Moradia Inadequada,0,C1703008,"Gatos Adotaveis, Colonia Grande",2017-04-27 00:00:00,Lar Temporario,0.0,2017-07-10 00:00:00,Animal Errante
55303,2017-03-31 13:56:27,Moradia Inadequada,0,C1703008,"Gatos Adotaveis, Colonia Grande",2017-07-14 00:00:00,Adocao,0.0,None,Animal Errante
55304,2017-03-29 14:03:28,Incapacidade Financeira,0,D1703002,"Caes Errantes, Alfa",2017-03-29 00:00:00,Lar Temporario,0.0,2017-04-11 00:00:00,Animal Errante
55304,2017-03-29 14:03:28,Incapacidade Financeira,0,D1703002,"Caes Errantes, Alfa",2017-04-15 00:00:00,Lar Temporario,0.0,2017-04-21 00:00:00,Animal Errante
55304,2017-03-29 14:03:28,Incapacidade Financeira,0,D1703002,"Caes Errantes, Alfa",2017-04-22 00:00:00,Lar Temporario,0.0,2017-04-22 00:00:00,Animal Errante
55304,2017-03-29 14:03:28,Incapacidade Financeira,0,D1703002,"Caes Errantes, Alfa",2017-04-28 00:00:00,Adocao,0.0,None,Animal Errante
55305,2017-03-29 14:07:02,Incapacidade Financeira,0,D1703004,"Caes Errantes, Alfa",2017-03-29 00:00:00,Lar Temporario,0.0,2017-04-11 00:00:00,Animal Errante
55305,2017-03-29 14:07:02,Incapacidade Financeira,0,D1703004,"Caes Errantes, Alfa",2017-04-15 00:00:00,Lar Temporario,0.0,2017-04-21 00:00:00,Animal Errante
55305,2017-03-29 14:07:02,Incapacidade Financeira,0,D1703004,"Caes Errantes, Alfa",2017-04-22 00:00:00,Lar Temporario,0.0,2017-04-28 00:00:00,Animal Errante
55305,2017-03-29 14:07:02,Incapacidade Financeira,0,D1703004,"Caes Errantes, Alfa",2017-04-28 00:00:00,Adocao,0.0,None,Animal Errante
55307,2017-03-29 14:11:36,Incapacidade Financeira,0,D1703013,"Caes Errantes, Alfa",2017-03-29 00:00:00,Lar Temporario,0.0,2017-04-11 00:00:00,Animal Errante
55307,2017-03-29 14:11:36,Incapacidade Financeira,0,D1703013,"Caes Errantes, Alfa",2017-04-15 00:00:00,Lar Temporario,0.0,2017-04-21 00:00:00,Animal Errante
55307,2017-03-29 14:11:36,Incapacidade Financeira,0,D1703013,"Caes Errantes, Alfa",2017-04-22 00:00:00,Lar Temporario,0.0,2017-04-28 00:00:00,Animal Errante
55307,2017-03-29 14:11:36,Incapacidade Financeira,0,D1703013,"Caes Errantes, Alfa",2017-04-28 00:00:00,Adocao,0.0,None,Animal Errante
55308,2017-03-31 14:12:56,Moradia Inadequada,0,D1703014,"Caes Errantes, Theta",2017-04-01 00:00:00,Recuperado pelo Tutor,0.0,None,Animal Errante
55309,2017-03-31 14:32:44,Incompativel com Estilo de Vida do Tutor,0,R1703009,Escritorio,2017-04-01 00:00:00,Transferencia,0.0,None,Animal Errante
55310,2017-03-31 14:32:44,Incompativel com Estilo de Vida do Tutor,0,R1703010,Escritorio,2017-04-01 00:00:00,Transferencia,0.0,None,Animal Errante
55311,2017-03-31 14:32:44,Incompativel com Estilo de Vida do Tutor,0,R1703011,Escritorio,2017-04-01 00:00:00,Transferencia,0.0,None,Animal Errante
55312,2017-03-31 14:32:44,Incompativel com Estilo de Vida do Tutor,0,R1703012,Escritorio,2017-04-01 00:00:00,Transferencia,0.0,None,Animal Errante
55313,2017-03-31 14:32:44,Incompativel com Estilo de Vida do Tutor,0,R1703013,Escritorio,2017-03-31 00:00:00,Adocao,0.0,None,Animal Errante
55314,2017-03-31 14:32:44,Incompativel com Estilo de Vida do Tutor,0,R1703014,Recepcao,2017-04-09 00:00:00,Adocao,0.0,None,Animal Errante
55315,2017-03-31 14:32:44,Incompativel com Estilo de Vida do Tutor,0,R1703015,Escritorio,2017-04-01 00:00:00,Transferencia,0.0,None,Animal Errante
55316,2017-03-31 14:32:44,Incompativel com Estilo de Vida do Tutor,0,R1703016,Recepcao,2017-04-01 00:00:00,Transferencia,0.0,None,Animal Errante
55317,2017-03-31 14:32:44,Incompativel com Estilo de Vida do Tutor,0,R1703017,Escritorio,2017-04-01 00:00:00,Transferencia,0.0,None,Animal Errante
55318,2017-03-31 14:32:44,Incompativel com Estilo de Vida do Tutor,0,R1703018,Escritorio,2017-04-01 00:00:00,Transferencia,0.0,None,Animal Errante
55319,2017-03-31 14:32:44,Incompativel com Estilo de Vida do Tutor,0,R1703019,Escritorio,2017-04-01 00:00:00,Transferencia,0.0,None,Animal Errante
55320,2017-03-31 14:32:44,Incompativel com Estilo de Vida do Tutor,0,R1703020,Escritorio,2017-04-01 00:00:00,Transferencia,0.0,None,Animal Errante
55321,2017-03-31 14:32:44,Incompativel com Estilo de Vida do Tutor,0,R1703021,Escritorio,2017-04-01 00:00:00,Transferencia,0.0,None,Animal Errante
55322,2017-03-30 15:30:17,Animal Errante,0,D1703018,Sala de Caes B,2017-04-10 00:00:00,Adocao,0.0,2018-03-18 00:00:00,Incompativel com Estilo de Vida do Tutor
55322,2017-03-30 15:30:17,Animal Errante,0,D1703018,Sala de Caes B,2018-03-25 00:00:00,Adocao,0.0,None,Animal Errante
55323,2017-03-30 15:43:14,Animal Errante,0,D1703042,"Caes Errantes, Beta",2017-04-12 00:00:00,Adocao,0.0,None,Animal Errante
55324,2017-03-31 14:32:44,Incompativel com Estilo de Vida do Tutor,0,R1703022,Escritorio,2017-04-01 00:00:00,Transferencia,0.0,None,Animal Errante
55325,2017-03-31 14:32:44,Incompativel com Estilo de Vida do Tutor,0,R1703023,Escritorio,2017-04-01 00:00:00,Transferencia,0.0,None,Animal Errante
55326,2017-03-31 14:32:44,Incompativel com Estilo de Vida do Tutor,0,R1703024,Escritorio,2017-04-01 00:00:00,Transferencia,0.0,None,Animal Errante
55327,2017-03-31 14:32:44,Incompativel com Estilo de Vida do Tutor,0,R1703025,Escritorio,2017-04-01 00:00:00,Transferencia,0.0,None,Animal Errante
55328,2017-03-31 14:32:44,Incompativel com Estilo de Vida do Tutor,0,R1703026,Escritorio,2017-04-01 00:00:00,Transferencia,0.0,None,Animal Errante
55329,2017-03-31 14:32:44,Incompativel com Estilo de Vida do Tutor,0,R1703027,Escritorio,2017-04-01 00:00:00,Transferencia,0.0,None,Animal Errante
55330,2017-03-31 14:32:44,Incompativel com Estilo de Vida do Tutor,0,R1703028,Escritorio,2017-04-01 00:00:00,Transferencia,0.0,None,Animal Errante
55331,2017-03-31 14:32:44,Incompativel com Estilo de Vida do Tutor,0,R1703029,Escritorio,2017-04-01 00:00:00,Transferencia,0.0,None,Animal Errante
55332,2017-03-31 14:32:44,Incompativel com Estilo de Vida do Tutor,0,R1703030,Escritorio,2017-04-01 00:00:00,Transferencia,0.0,None,Animal Errante
55333,2017-03-31 14:32:44,Incompativel com Estilo de Vida do Tutor,0,R1703031,Escritorio,2017-04-01 00:00:00,Transferencia,0.0,None,Animal Errante
55334,2017-03-29 16:08:30,Animal Errante,0,D1703044,Cães Adotaveis,2017-04-09 00:00:00,Adocao,0.0,None,Animal Errante
55335,2017-03-31 16:11:28,Animal Errante,0,D1703048,Consultorio Veterinario,2017-04-06 00:00:00,Lar Temporario,0.0,2017-04-25 00:00:00,Animal Errante
55335,2017-03-31 16:11:28,Animal Errante,0,D1703048,Consultorio Veterinario,2017-04-25 00:00:00,Adocao,0.0,None,Animal Errante
55336,2017-03-31 16:14:14,Animal Errante,0,C1703050,"Gatos Adotaveis, Colonia Média",2017-04-13 00:00:00,Adocao,0.0,2018-04-08 00:00:00,Incompativel com Estilo de Vida do Tutor
55336,2017-03-31 16:14:14,Animal Errante,0,C1703050,"Gatos Adotaveis, Colonia Média",2018-04-14 00:00:00,Adocao,0.0,None,Animal Errante
55337,2017-03-29 16:26:02,Animal Errante,0,C1703045,"Gatos Adotaveis, Colonia de Vidro",2017-04-09 00:00:00,Adocao,0.0,None,Animal Errante
55338,2017-03-31 18:38:34,Animal Errante,0,D1703049,Cães Adotaveis,2017-04-06 00:00:00,Adocao,0.0,2017-10-06 00:00:00,Incompativel com Estilo de Vida do Tutor
55338,2017-03-31 18:38:34,Animal Errante,0,D1703049,Cães Adotaveis,2017-10-21 00:00:00,Adocao,0.0,None,Animal Errante
55339,2017-03-31 18:41:48,Animal Errante,0,D1703056,Cães Adotaveis,2017-04-06 00:00:00,Adocao,0.0,None,Animal Errante
55340,2017-04-01 10:19:36,Incompativel com Estilo de Vida do Tutor,0,R1704014,Recepcao,2017-04-01 00:00:00,Transferencia,0.0,None,Animal Errante
55341,2017-04-01 10:24:17,Incompativel com Estilo de Vida do Tutor,0,R1704015,Recepcao,2017-04-01 00:00:00,Transferencia,0.0,None,Animal Errante
55342,2017-04-01 10:24:17,Incompativel com Estilo de Vida do Tutor,0,R1704016,Recepcao,2017-04-01 00:00:00,Adocao,0.0,None,Animal Errante
55343,2017-04-01 10:24:17,Incompativel com Estilo de Vida do Tutor,0,R1704017,Recepcao,2017-04-01 00:00:00,Adocao,0.0,None,Animal Errante
55344,2017-04-01 10:24:17,Incompativel com Estilo de Vida do Tutor,0,R1704018,Recepcao,2017-04-01 00:00:00,Adocao,0.0,None,Animal Errante
55345,2017-04-01 10:24:17,Incompativel com Estilo de Vida do Tutor,0,R1704019,Recepcao,2017-04-01 00:00:00,Transferencia,0.0,None,Animal Errante
55346,2017-04-01 10:24:17,Incompativel com Estilo de Vida do Tutor,0,R1704020,Recepcao,2017-04-01 00:00:00,Transferencia,0.0,None,Animal Errante
55347,2017-04-01 10:24:17,Incompativel com Estilo de Vida do Tutor,0,R1704021,Recepcao,2017-04-01 00:00:00,Transferencia,0.0,None,Animal Errante
55348,2017-04-01 10:24:17,Incompativel com Estilo de Vida do Tutor,0,R1704022,Recepcao,2017-04-01 00:00:00,Transferencia,0.0,None,Animal Errante
55349,2017-04-01 10:24:17,Incompativel com Estilo de Vida do Tutor,0,R1704023,Recepcao,2017-04-01 00:00:00,Transferencia,0.0,None,Animal Errante
55350,2017-04-01 12:07:11,Moradia Inadequada,0,D1704024,"Cuidados Especiais, Caes",2017-04-29 00:00:00,Transferencia,0.0,None,Animal Errante
55351,2017-04-01 13:48:46,Animal Errante,0,D1704013,Cães Adotaveis,2017-04-03 00:00:00,Recuperado pelo Tutor,0.0,2017-04-03 00:00:00,Incompativel com Estilo de Vida do Tutor
55351,2017-04-01 13:48:46,Animal Errante,0,D1704013,Cães Adotaveis,2017-04-07 00:00:00,Adocao,0.0,None,Animal Errante
55352,2017-04-01 14:04:51,Incompativel com Estilo de Vida do Tutor,0,C1704010,"Gatos Adotaveis, Canis",2017-04-07 00:00:00,Adocao,0.0,None,Animal Errante
55354,2017-04-01 14:17:35,Incompativel com Estilo de Vida do Tutor,0,C1704026,"Gatos Adotaveis, Colonia Grande",2017-04-28 00:00:00,Adocao,0.0,None,Animal Errante
55355,2017-04-02 13:08:54,Animal Errante,0,C1704057,Gatos Errantes,2017-04-03 00:00:00,Transferencia,0.0,None,Animal Errante
55357,2017-04-02 13:14:00,Incapacidade Financeira,0,D1704059,Cães Adotaveis,2017-04-11 00:00:00,Adocao,0.0,2017-06-10 00:00:00,Problemas com Proprietario
55357,2017-04-02 13:14:00,Incapacidade Financeira,0,D1704059,Cães Adotaveis,2017-06-27 00:00:00,Adocao,0.0,None,Animal Errante
55358,2017-04-02 20:06:33,Apoio Policial,0,D1704001,"Caes Errantes, Beta",2017-05-15 00:00:00,Adocao,0.0,None,Animal Errante
55359,2017-04-03 09:57:36,Animal Errante,0,C1704014,"Gatos Adotaveis, Canis",2017-04-28 00:00:00,Transferencia,0.0,None,Animal Errante
55360,2017-04-03 12:16:19,Incapacidade Financeira,0,C1704027,"Gatos Adotaveis, Canis",2017-04-07 00:00:00,Adocao,0.0,None,Animal Errante
55361,2017-04-03 13:16:48,Incompativel com Estilo de Vida do Tutor,0,C1704028,"Gatos Adotaveis, Colonia Grande",2017-04-18 00:00:00,Adocao,0.0,None,Animal Errante
55362,2017-04-03 13:25:59,Animal Errante,0,D1704060,Check-in,2017-04-03 00:00:00,Recuperado pelo Tutor,0.0,None,Animal Errante
55363,2017-04-03 13:46:59,Animal Errante,0,B1704061,"Cuidados Especiais, Caes",2017-04-12 00:00:00,Adocao,0.0,None,Animal Errante
55364,2017-04-03 14:15:37,Incompativel com Estilo de Vida do Tutor,0,D1704029,"Caes Errantes, Beta",2017-04-04 00:00:00,Recuperado pelo Tutor,0.0,None,Animal Errante
55365,2017-04-03 14:35:48,Incompativel com Estilo de Vida do Tutor,0,D1704030,Cães Adotaveis,2017-04-22 00:00:00,Adocao,0.0,None,Animal Errante
55366,2017-04-03 14:43:29,Incompativel com Estilo de Vida do Tutor,0,C1704031,"Gatos Adotaveis, Colonia Grande",2017-04-07 00:00:00,Adocao,0.0,None,Animal Errante
55369,2017-04-03 15:31:36,Moradia Inadequada,0,C1704032,Gatos Errantes,2017-05-15 00:00:00,Transferencia,0.0,None,Animal Errante
55370,2017-04-03 16:25:14,Abandonado,0,C1704062,"Gatos Adotaveis, Canis",2017-04-04 00:00:00,Lar Temporario,0.0,2017-04-15 00:00:00,Animal Errante
55370,2017-04-03 16:25:14,Abandonado,0,C1704062,"Gatos Adotaveis, Canis",2017-04-18 00:00:00,Lar Temporario,0.0,2017-06-01 00:00:00,Animal Errante
55370,2017-04-03 16:25:14,Abandonado,0,C1704062,"Gatos Adotaveis, Canis",2017-06-06 00:00:00,Adocao,0.0,None,Animal Errante
55371,2017-04-03 16:30:55,Abandonado,0,C1704063,"Bercario, Felinos",2017-04-04 00:00:00,Lar Temporario,0.0,2017-04-15 00:00:00,Animal Errante
55371,2017-04-03 16:30:55,Abandonado,0,C1704063,"Bercario, Felinos",2017-04-18 00:00:00,Lar Temporario,0.0,2017-08-25 00:00:00,Animal Errante
55372,2017-04-03 16:40:25,Moradia Inadequada,0,D1704033,"Caes Errantes, Theta",2017-04-23 00:00:00,Adocao,0.0,None,Animal Errante
55373,2017-04-03 16:43:23,Moradia Inadequada,0,D1704034,"Caes Errantes, Beta",2017-04-13 00:00:00,Adocao,0.0,None,Animal Errante
55375,2017-04-04 12:02:47,Animal Errante,0,C1704064,Gatos Errantes,2017-04-17 00:00:00,Transferencia,0.0,None,Animal Errante
55376,2017-04-04 12:04:40,Tutor Faleceu,0,C1704015,"Gatos Adotaveis, Colonia Grande",2017-04-05 00:00:00,Lar Temporario,0.0,2017-06-06 00:00:00,Animal Errante
55376,2017-04-04 12:04:40,Tutor Faleceu,0,C1704015,"Gatos Adotaveis, Colonia Grande",2017-08-31 00:00:00,Lar Temporario,0.0,2017-09-29 00:00:00,Animal Errante
55376,2017-04-04 12:04:40,Tutor Faleceu,0,C1704015,"Gatos Adotaveis, Colonia Grande",2017-12-01 00:00:00,Adocao,0.0,None,Animal Errante
55377,2017-04-04 12:04:40,Tutor Faleceu,0,C1704016,Recepcao,2017-04-05 00:00:00,Lar Temporario,0.0,2017-05-30 00:00:00,Animal Errante
55377,2017-04-04 12:04:40,Tutor Faleceu,0,C1704016,Recepcao,2017-06-01 00:00:00,Adocao,0.0,None,Animal Errante
55378,2017-04-04 12:04:40,Tutor Faleceu,0,C1704017,Recepcao,2017-04-05 00:00:00,Lar Temporario,0.0,2017-05-30 00:00:00,Animal Errante
55378,2017-04-04 12:04:40,Tutor Faleceu,0,C1704017,Recepcao,2017-06-02 00:00:00,Adocao,0.0,None,Animal Errante
55379,2017-04-04 12:04:40,Tutor Faleceu,0,C1704018,Recepcao,2017-04-05 00:00:00,Lar Temporario,0.0,2017-05-30 00:00:00,Animal Errante
55379,2017-04-04 12:04:40,Tutor Faleceu,0,C1704018,Recepcao,2017-06-01 00:00:00,Adocao,0.0,None,Animal Errante
55380,2017-04-04 12:04:40,Tutor Faleceu,0,C1704019,Recepcao,2017-04-05 00:00:00,Lar Temporario,0.0,2017-05-30 00:00:00,Animal Errante
55380,2017-04-04 12:04:40,Tutor Faleceu,0,C1704019,Recepcao,2017-06-01 00:00:00,Adocao,0.0,None,Animal Errante
55381,2017-04-04 12:11:45,Animal Errante,0,C1704065,"Cuidados Especiais, Gatos",2017-04-18 00:00:00,Adocao,0.0,None,Animal Errante
55382,2017-04-04 12:14:52,Tutor Faleceu,0,C1704035,"Gatos Adotaveis, Canis",2017-04-06 00:00:00,Lar Temporario,0.0,2017-06-05 00:00:00,Animal Errante
55382,2017-04-04 12:14:52,Tutor Faleceu,0,C1704035,"Gatos Adotaveis, Canis",2017-07-06 00:00:00,Transferencia,0.0,None,Animal Errante
55383,2017-04-04 12:14:52,Tutor Faleceu,0,C1704036,"Gatos Adotaveis, Colonia Pequena",2017-04-06 00:00:00,Lar Temporario,0.0,2017-06-05 00:00:00,Animal Errante
55383,2017-04-04 12:14:52,Tutor Faleceu,0,C1704036,"Gatos Adotaveis, Colonia Pequena",2017-06-18 00:00:00,Adocao,0.0,None,Animal Errante
55384,2017-04-04 12:14:52,Tutor Faleceu,0,C1704037,Recepcao,2017-04-06 00:00:00,Lar Temporario,0.0,2017-06-05 00:00:00,Animal Errante
55384,2017-04-04 12:14:52,Tutor Faleceu,0,C1704037,Recepcao,2017-06-07 00:00:00,Adocao,0.0,None,Animal Errante
55385,2017-04-04 12:14:52,Tutor Faleceu,0,C1704038,"Gatos Adotaveis, Colonia Pequena",2017-04-06 00:00:00,Lar Temporario,0.0,2017-06-05 00:00:00,Animal Errante
